"","title","movieInfo","point","review"
"1513","보통사람","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=152331&target=after","10","내용이 알차게 잘만들어 졌네요볼만합니다  그리고 예전보다 정치환경이진짜 좋와졌을까요?진짜 억울한사람 없게 해주세요믿고보세요 "
"1514","명탐정 코난: 진홍의 수학여행","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=199887&target=after","10",""
"1515","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=196051&target=after","10","휴지 꼭 챙겨가세요들...ㅜㅜ인생작입니다 애니메이터들의 뼈를 갈아넣은 작화입니다 "
"1516","스포트라이트","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=129072&target=after","9","7에서 소름돋음 "
"1517","조제, 호랑이 그리고 물고기들","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=38464&target=after","9",""
"1518","원더","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=151196&target=after","10","재개봉 해주셔서 감사합니다! 오랜만에 너무 감동적이고 사랑스러움 영화였음 "
"1519","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=189124&target=after","8","기대없이 봤다가 재밌게 보고온 영화입니다 "
"1520","이 안에 외계인이 있다","https://movie.naver.com/movie/point/af/list.nhn?&page=52?st=mcode&sword=194889&target=after","2","이걸 돈주고 보라는거냐??? 감독 이거 검찰고발해서 수사해야 한다고...국민 상대로 사기 치나??? "
"1521","호라이즌 라인","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=199857&target=after","4","재난 스릴러물은데 전혀 긴장감이 안 느껴지는게 문제 "
"1522","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=196051&target=after","10","진짜 너무 재미있었어요..!!2번째 보는데 처음 봤을땐 귀칼 잘 안보던 오빠도 갓작품이라 하더라고요!! 진짜(×100) 넘넘 좋았어요!!노래도 정말 좋고 특히 크레딧 나올때 진짜 너무 감동이었고 울었습니다ㅠㅠ 재미도 있고 작화도 미쳤고 엔무도 아카자도 너무 좋았고 렌고쿠도 너무 멋있었습니다ㅠㅠ코로나 땜에 극장가서 보시라고는 못하겠지만 꼭 보시길 바랍니다~!! "
"1523","사랑","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=66817&target=after","8","시연이 따먹히는 장면에서 자연적으로 섰다. 이.짐승! "
"1524","종이 달","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=131384&target=after","9","두번보게되었는데도 볼만하다. "
"1525","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=189124&target=after","10","진짜 재밌어요 요근래 본 영화중에는 최고에요ㅎ "
"1526","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=189124&target=after","10","진짜 재밌어요 요근래 본 영화중에는 최고에요ㅎ "
"1527","송가인 더 드라마","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=202381&target=after","1","이영화가 왜 일위... "
"1528","세자매","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=193328&target=after","7","부모님 보여드렸는데 볼만하다고 하십니다.강추는 아니구요. 볼꺼없을때 볼정도요~~ "
"1529","컨트롤러","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=74303&target=after","8","에밀리브런트 매력적이네요.. "
"1530","시동","https://movie.naver.com/movie/point/af/list.nhn?&page=1?st=mcode&sword=183876&target=after","10","좋다진짜...이걸 극장에서 봤어야했는데, 삶에 대해서 보여주는게 너무 좋다 진짜+ 마동석씨 단발머리했을때 나온 연기에서 새로움을 봤습니다 ㅋㅋㅋ 다른 배우분들도 다른 영화에서 많이뵀는데 씬 많아지니까 보기좋네요! 앞으로도 영화많이나와주세여! "
"1531","뉴스 오브 더 월드","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=191591&target=after","10",""
"1532","열혈남아","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=11031&target=after","2","제가 나이가 어려서 그런지 진짜 재미없었어요... 별 하나 주기도 아까움 "
"1533","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=186342&target=after","9","우리나라에서 만들 수 있구나.영화관에서 보면 진짜 재미있었을것 같아요스토리 신파라고하지만 그래도 이정도면 우리 배우님들 연기 찰지고ㅡ "
"1534","해피 투게더","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=19335&target=after","10","여러 영화 엔딩 중 내가 가장 사랑하는 엔딩이라고 감히 부르고 싶다... "
"1535","국가대표","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=47385&target=after","10","최고....최최고!!! "
"1536","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=184517&target=after","10","크게 눈물이 나지 않을것 같은 장면들에서 눈물이 나는것을 보면 참 잘 만들어진 스토리와 연출이였다 "
"1537","파가니니: 악마의 바이올리니스트","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=118652&target=after","9","파가니니를 연기한 데이빗가렛의 연기력은 떨어질지 모르지만 파가니니의 곡을 훌륭하게 소화할 사람은 데이빗가렛 밖에 없을것 같다. "
"1538","멋진 하루","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=69023&target=after","10","하정우 전도연의 케미 프라하의연인부터 너무좋았다 이걸 왜 이제서야봤지 하정우는 이런연기 진짜 너무 잘한다 비스티 보이즈가 생각나는,,, "
"1539","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=184517&target=after","10","살아가는 목적이 없어 무기력했던 사람들에게 보여주고 싶은 영화, 좋았습니다 정말 "
"1540","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=2?st=mcode&sword=184517&target=after","10","살아가는 목적이 없어 무기력했던 사람들에게 보여주고 싶은 영화, 좋았습니다 정말 "
"1541","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=190011&target=after","5","생각할 필요 없어 팝콘과 맥주를 좋아한다면 좋은 영화가 되줄거야 "
"1542","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=186342&target=after","10","잘 만들었음 ~! 신선하고 재밌어요~~ "
"1543","메기","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=179398&target=after","10","엉뚱하면서 참신하네요 "
"1544","백두산","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=187940&target=after","1","과거에 비해 CG기술만 발전했을 뿐, 작품성과 완성도는 점점 퇴보하는 한국영화.. 이딴 영화가 800만을 넘은걸 보면 관객들도 수준이하. "
"1545","세자매","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=193328&target=after","8","제목은 세자매지만 사실은 우리 누나들 "
"1546","세자매","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=193328&target=after","9",""
"1547","어린 의뢰인","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=180169&target=after","10","현실에 있는일을 전달력 있게 잘 나타낸다 같아요!! 그만큼 배우분들의 연기력도 뛰어나고 내용도 풍성했습니다!! 이 영화 정말!! 추천합니다!! "
"1548","이제 그만 끝낼까 해","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=193870&target=after","1","안본 눈 삽니다 정말로요 "
"1549","정글 스토리","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=17860&target=after","10","영화관람객 6천, OST 판매량 53만장의 전설 "
"1550","미드소마","https://movie.naver.com/movie/point/af/list.nhn?&page=3?st=mcode&sword=182014&target=after","2","토나오고 진짜 최악..중간에 상징요소들은 많이 나오지만 뭘 말하려는 건지는 명확하지도 않음.아오 진짜 지금도 내용 생각나서 속 안좋고비위 약한 사람들은 보지마삼내 머릿속에서 빨리 잊혀졌으면 좋겠음 "
"1551","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=196051&target=after","6","친구가 재미있다해서 봤는데 전 별로였어요. 마지막에 등장인물들 다 같이 우는게 이해 안가고, 억지로 눈물 짜내려고 애쓰는 느낌? 영상미는 이쁘더라고요 "
"1552","내츄럴 시티","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=31563&target=after","10","명작아 그동안 몰라봐서 미안했다.!! 나 그때 임용1년차였어. 정신없어서 이런 명작이 있는지 몰랐다. 정말 미안하다.!! "
"1553","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=186342&target=after","10","재미잇엇어요^^ "
"1554","12번째 솔저","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=172980&target=after","10","와 미쳤네 진짜. 주연배우 눈 속에서 얼마나 고생했을지ㅠ 이게 실화라니 믿겨지지 않네요. "
"1555","투사부일체","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=41450&target=after","10","재밌고 감동적인 영화였습니다. "
"1556","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=184517&target=after","10","인생에 대한 항상 새로운 질문을 던지는 픽사의 영화다운, 새로운 관점과 방식을 제시한 영화였습니다. 일상의 특별할 것 없음의 특별함을 느낄 수 있었습니다. "
"1557","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=184517&target=after","1","취업률은 IMF 때보다 낮고, 경제는 파탄 났으며, 집값은 사상 최고인 대한민국에서 먹고사는 생존의 문제를 직면한 한국 사람들한테 '성공을 좇지 말고 매 순간을 즐겨라' 라고 하는 말은 지금 우리나라에선 전혀 공감되지 않는다. 다 먹고 사는 걱정 없이 잘 사는 사람들이 지 잘난 맛에 하는 소리. "
"1558","헝거게임 : 판엠의 불꽃","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=79312&target=after","8","지배자의 프레임을 어떻게 깰것인가????정치건..  화사건.. "
"1559","사랑하기 때문에","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=140010&target=after","10",""
"1560","두근두근 내 인생","https://movie.naver.com/movie/point/af/list.nhn?&page=4?st=mcode&sword=116532&target=after","9","아름이가 제야의 종소리 못듣고 가서 더 마음이 아프다.그 작은 마지막 바램마저 들어주질 않다니. "
"1561","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=184517&target=after","10","재즈와 함께 떠나는 삶의 이야기. 도파민 중독인 나에게 매우 의미가 깊었다. 몰입과 삶의 단절은 어찌 보면 비슷하다는 것도... "
"1562","익스트랙션","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=192481&target=after","1","햄식이는 그냥 토르만 해라얼빵하고 힘쎈 바보가 어울리지되도 않는 인도물 들어간 연기는 진짜 토 나오네동생이 추천 했는데지금 패러간다 "
"1563","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=196051&target=after","10","대단함 ㅠㅠ 3번이나 나를 울리다니 "
"1564","비밀은 없다","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=125802&target=after","2","와 진짜 늘어지네요. 굳이 칭찬할 걸 찾자면 1. 일부 장면에서의 연기2. 아이들의 밴드 음악/ 그 외는 연출 스토리 음향 무엇 하나 칭찬을 할 수가 없습니다. 허술함의 그 자체. "
"1565","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=196051&target=after","10","그냥 최고 너무 재밌다 최고의 영화다 "
"1566","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=196051&target=after","10","아카자 처음 등장할때 브금이랑 위압감 진짜 오져서 소름돋았.. 만화책으로 볼때는 이정도는 아니였는데작화가 대박이라 몰입감 쩔게봤어요 "
"1567","반도","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=185917&target=after","1","점보다 낮게는 못주네 "
"1568","패션 오브 크라이스트","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=38197&target=after","10","주의 옷자락 만지며 박기영ccm을함께 들으며 예수님의 사랑이 얼마나 크신지함께 은혜받으시길 축복드립니다아멘아멘 "
"1569","날씨의 아이","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=181114&target=after","9","새드엔딩으로 긴 여운보다, 여운이 덜하더라도 뻔한 해피엔딩이  마음 편하다 "
"1570","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=5?st=mcode&sword=184517&target=after","8","내 삶이 무의미 해지지 않도록 "
"1571","더 리더: 책 읽어주는 남자","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=45298&target=after","10",""
"1572","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=184517&target=after","10",""
"1573","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=190011&target=after","2","그냥 ...모르겠다. 천안두정동18시30분영화봤는데 혼자봤음 "
"1574","샌 안드레아스","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=90596&target=after","10","영화 투모로우가 2021년 미국에서 현실이 되었는데... 영화 샌 안드레아스도 현실이 되는 것은 아닐까... "
"1575","페인 앤 글로리","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=185254&target=after","10","너무 좋았다 굿굿굿구웃 "
"1576","기억의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=160399&target=after","9","공포인데 슬퍼요ㅜ 연기 진짜 엄청나요 주연 조연 다 좋아요 "
"1577","나는 나를 해고하지 않는다","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=194074&target=after","10",""
"1578","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=189124&target=after","4","극한직업에서 재미 좀 덜고 액션 조금 더한맛근데 극한직업은 재미있어서 잘나갔었죠 ㅋㅋ "
"1579","나크","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=36615&target=after","8","10222[8]그냥 저냥 볼만함. "
"1580","투모로우","https://movie.naver.com/movie/point/af/list.nhn?&page=6?st=mcode&sword=37758&target=after","10","맙소사... 영화 투모로우의 상황이 2021년 미국에서 현실이 되었다. "
"1581","천장지구 3 - 풍화가인","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=18320&target=after","4","천장지구1은 90년도이고 7년후 3인데 두 주인공은 늙지도 않나? 장소가 쌍산촌, 흑룡강(적의기지폭파 목적), 무한(기지국), 중경으로 철수등 역사를 알려준다. 인민공화국 영화를 보는 느낌? "
"1582","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=186342&target=after","2","한국적 신파 좀 빼면 안 되나요, 그래픽 빼고 전혀 볼 내용이 없습니다, 극장에서 개봉 했으면 욕 먹기 딱 좋은 내용 및 구성 입니다, 스토리가 없으면 그래픽 20분정도 보면 지친다고 할까요, 재미없는 지루한 뻔한 내용의 결과까지 예상되는 영화 입니다. "
"1583","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=189124&target=after","10","연기 진짜 좋았다 케미 최고 또 보고 싶다 "
"1584","윤희에게","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=182387&target=after","9","배경이 된 눈 덮인 오타루에서 따뜻한 한국식 어묵국물을 마시면 이런 기분이 들까요? 한 동안 기억될것 같습니다... "
"1585","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=196375&target=after","8","해변의 이방인이라... 그림이 맑고 화사한 수채화빛으로 참 영롱하고 예쁘다. 주인공들도 남자가 맞나싶게 둘다 이쁘다. 야한건 모르겠다. 안야함. 그냥 참 이쁜 수채화 한폭 감상한 느낌입니다. "
"1586","블랙 스완","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=72058&target=after","10",""
"1587","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=189124&target=after","10","이프로 사서 들어갔는데 한 모금 마심 계속 웃어서 뿜을까봐 "
"1588","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=196051&target=after","10","아이가 너무 재미있게 보네요 "
"1589","차인표","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=194195&target=after","2","말도 안되는 평점. 의미도 없고 재미도 없고 오감중에 어떤것도 자극하지 못하는 영화인데 평점이 왜이렇게 높지?평점 작업한건가? "
"1590","데몰리션","https://movie.naver.com/movie/point/af/list.nhn?&page=7?st=mcode&sword=133424&target=after","10","잘해야겠다..잃고 고치는건 힘드니까 "
"1591","공동경비구역 JSA","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=15899&target=after","1","억지스러운 신파극의 절정 "
"1592","간이역","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=194022&target=after","9","간만에 은은하고 잔잔한 감동을 받을수 있었던것 갇다.기회가 되면 온 가족 다함께 다시보고싶다. "
"1593","북 오브 블러드","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=69949&target=after","10","킬링타임 공포용으로 난 괜찮게 봤다 "
"1594","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=196361&target=after","1",""
"1595","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=189124&target=after","10","쿠키영상에서 홍석천이 왜 거기서 나와 "
"1596","완벽한 타인","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=167638&target=after","10","사람의 미묘한 감정들을 정말 잘 표현한듯 "
"1597","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=196051&target=after","8","화려한 액션씬 배경음악 스토리 연출 다좋았어요.두시간 금방 지나갑니다 "
"1598","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=196051&target=after","10","전투씬도 대단했고 상황마다 들리는 브금도 몰입도를 더 높여줬습니다. "
"1599","러브 웨딩 리피트","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=193827&target=after","2","쓸 데 없는 영화. 참고 볼 필요가 없었다 "
"1600","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=8?st=mcode&sword=189124&target=after","8","김영광 마지막 눈빛변할때 멋졌다멍뭉미에서 요원포스로 "
"1601","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=189124&target=after","3","어디서 본듯한 뻔한 장면의 나열과 수사과정에서의 웃음의 타율이나 극의 짜임새도 기대이하였다. "
"1602","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=184517&target=after","10","나는 너무 재미없는 삶을 살고 무엇 하나 성취하지 못한 삶을 산다고 생각하고 있었는데 이 영화를 보고 펑펑 울었어요 진짜 최고임 "
"1603","담보","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=183866&target=after","10","스토리가 너무 감동적이면서도 웃픈 이야기였어요 성동일 배우님의 연기와 소이의 연기가 너무 돋보였어요!! "
"1604","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=196051&target=after","10","최고입니다 진짜 꼭보세요 끝날때쯤 훌쩍거리는사람 많음 "
"1605","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=196051&target=after","10","렌고쿠를 보고 눈물 쏟았다 "
"1606","송가인 더 드라마","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=202381&target=after","10","최고입니다 최고최고최고 "
"1607","소년시절의 너","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=192066&target=after","4",""
"1608","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=196533&target=after","4","평점좋아서기대했는데...낚인듯 "
"1609","차이나타운","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=124041&target=after","1","걍 멜로....전형적인 "
"1610","빛과 철","https://movie.naver.com/movie/point/af/list.nhn?&page=9?st=mcode&sword=194084&target=after","10","긴장과 몰입을 통해 인물 사이의 얼키고 설킨 실타래를 따라 가다보면 마지막 장면에서 심장이 내려앉는다 근래 본 최고의 엔딩 "
"1611","뷰티 인 더 글라스","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=182806&target=after","10","Christen Harper 하나만으로도 아름답다 "
"1612","해피 투게더","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=19335&target=after","8","눈빛을 곱씹게 되는 영화 "
"1613","사라진 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=165026&target=after","10","몰입도 최고!! 단번에 봐버렷네요 "
"1614","삼진그룹 영어토익반","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=189141&target=after","2","제발 좀 사람 좀 패지 말자 제발 좀.. "
"1615","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=186342&target=after","8","이런저런 장단점 있는 영화지만 일단 국산 SF영화로써의 시도는 성공적이라 봄 "
"1616","풍운대전","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=164212&target=after","8","대장군이 병사들과 더불어 백병전을 하는 말도 안 되는 스토리가 아쉽다. 유비 관우 장비가 나오는 시절도 아닌데... "
"1617","남산의 부장들","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=176306&target=after","10","연기도 연기인데 이런 영화 역사 사회 배우는 10대들이 보면 좋겠다 우리나라 역사 제대로 배우고 제대로 된 왜곡되지 않은 역사를 배웠으면 아 그리고 열라 빡치는게 뭐? 감독이 어떤 당을 지지하든 보기싫음 보지말라고 지들이 옹호하는 정치인 까이니까 짜증나?빡쳐? 근데 이게 팩트인걸 어째 쓰다보니 댕빡치네ㅋㅋㅋ 정치계 저게 현실이고 겁나 드러운거 다 알겠지만 이걸로 실체 제대로 알았으면ㅋㅋㅋ. "
"1618","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=186342&target=after","8","우워 진짜 잘 만들었네 단순히 돈많이 들이면 누가 이렇게 못만들어? 하는 수준을 뛰어넘어서 헐리우드 블락버스터에 안꿀린다 한국영화의 미래를 보았고 넷플릭스의 대단함을 알게 되었고 컨텐츠 시장의변화를 느꼈다 "
"1619","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=190011&target=after","1","연출 최악 ..그래픽최악...요보비치는 무슨 신이냐???죽지도않어 ㅋㅋㅋㅋ마지막엔딩도 개허무 ㅋㅋㅋ "
"1620","원더 우먼 1984","https://movie.naver.com/movie/point/af/list.nhn?&page=10?st=mcode&sword=163834&target=after","3","끔찍한 영화였다. 무슨 생각으로 151분으로 편집한거야;; "
"1621","해리 포터와 불의 잔","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=37883&target=after","10",""
"1622","탐정 : 더 비기닝","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=124201&target=after","10","생각보다 핵꿀잼이고 통쾌함 "
"1623","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=179181&target=after","1","정우성 연기 못봐주겠다 아직도 20대 청춘인줄아나 "
"1624","카메라를 멈추면 안 돼!","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=174301&target=after","10","@@@@약속의 37분! "
"1625","말모이","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=167699&target=after","10","말모이 뜻도 좋고나오는 대사가 하나하나 다 너무 좋았습니다특히 배우들 연기가 최고였습니다 "
"1626","반도","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=185917&target=after","2","재미없다 시간이 아깝다 "
"1627","어니스트 씨프","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=196055&target=after","1","리암니슨형님의 액션물 좋아해서 기대하고 봤는데 개노잼임 ㅡㅡ 아 돈아까워 "
"1628","송가인 더 드라마","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=202381&target=after","1","제발 트로트좀 그만보자 틀딱들아 지겹다 "
"1629","미드나잇 버스","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=171246&target=after","10","미드나잇버스미드나잇버스 "
"1630","더 프롬","https://movie.naver.com/movie/point/af/list.nhn?&page=11?st=mcode&sword=193970&target=after","10","제 인생 최고의 뮤지컬이라고 단언할 수 있어요! OST도 정말 좋은데 영화자체가 전달하는 메세지도 좋고 영상미도 굉장히 예뻐요!! 두번을 영화관에서 그리고 넷플릭스로 또 봤는데 봐도봐도 질리지가 않네요. 그저 이 영화를 보기만 했는데도 주인공들과 같이 행복해진 것 같은 느낌이 너무 좋았어요. 엑스트라나 정말 비중작은 조연까지 모두 LGBTQ+ 인물들을 캐스팅했다는 이야기를 듣고 더 감동했어요. 넷플릭스가 이러한 영화들을 더 많이 만들어주었으면 좋겠네요!! 같이 본 친구도 너무너무 좋아했어요. 둘다 영화 끝나고 흥분해서 계속 영화 이야기만 나누었네요!! 꼭 보시길 바라요! "
"1631","광대들: 풍문조작단","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=167653&target=after","8",""
"1632","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=184517&target=after","10","한 번 보고 너무 여운이 남고 좋았어서 두 번째 봤습니다.. 두 번째 봐도 앞부분은 조금 졸리지만 가드너랑 22번 영혼이 지구로 온 뒤로는 명장면의 연속인 것 같아요 ㅎㅎ "
"1633","주유소 습격사건","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=25970&target=after","10","박영규 ""머리 뒤로 박아""는  잊혀지지 않는다! "
"1634","클레멘타인","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=37886&target=after","10","진짜 최고의 영화,,, 연출, 스토리, 연기, 52억까지도 전부 뺄 수 없는 희대의 명작!!! "
"1635","부산행","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=130966&target=after","10","신파 굿굿 정말 재밌고 마지막 공유 희생장면 너무 멋있음 "
"1636","페어웰","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=181970&target=after","7",""
"1637","악마를 보았다","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=72408&target=after","1","설정에 구멍이 너무 많은 것 같음 "
"1638","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=196051&target=after","10",""
"1639","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=196533&target=after","4","주인공땜에 영화보는내내 빡침 "
"1640","맨 온 렛지","https://movie.naver.com/movie/point/af/list.nhn?&page=12?st=mcode&sword=79559&target=after","10",""
"1641","스포트라이트","https://movie.naver.com/movie/point/af/list.nhn?&page=13?st=mcode&sword=129072&target=after","10","연기로 꽉 채워진 영화 시간가는줄 모르고 봤다 "
